 "NATOT" "SO4TOT" "NH4TOT" "NO3TOT" "CLTOT" "CATOT" "KTOT" "MGTOT" "RH" "TEMP" "GNH3" "GHCL" "GHNO3" "CNACL" "CNANO3" "CNA2SO4" "CNAHSO4" "CNH4CL" "CNH4NO3" "CNH42S4" "CNH4HS4" "CLC" "CCASO4" "CCANO32" "CCACL2" "CK2SO4" "CKHSO4" "CKNO3" "CKCL" "CMGSO4" "CMGNO32" "CMGCL2" "HLIQ" "NALIQ" "NH4LIQ" "CLLIQ" "SO4LIQ" "HSO4LIQ" "NO3LIQ" "CaLIQ" "KLIQ" "MgLIQ" "NH4AER" "CLAER" "NO3AER" "WATER" "LMASS" "SMASS" "ERR" "CASE"
  0.0000000E+00  2.2368000E+00  0.0000000E+00  4.8030000E-01  3.0400000E-02  1.6530001E-01  1.2151000E-01  4.9600002E-02  4.2668942E-01  2.9444683E+02  1.7000000E-13  3.0400000E-02  4.8030000E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.6103069E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1890667E-02  2.3000000E-13  0.0000000E+00  3.5500000E-13  3.6321573E-02  1.7774227E+00  2.2295766E-11  0.0000000E+00  1.2151000E-01  4.9600002E-02 -1.7000000E-13  3.6499975E-13  2.2655335E-11  1.8925772E+00  3.8893222E+00  5.6103072E-01  1 "K4             "
  0.0000000E+00  8.0150000E-01  0.0000000E+00  5.4230000E-01  2.7900000E-02  3.8870001E-02  9.4300004E-03  1.9510001E-02  6.7477822E-01  2.8243525E+02  1.7000000E-13  2.7900000E-02  5.4230000E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3192537E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2129491E-03  2.3000000E-13  0.0000000E+00  3.5500000E-13  8.1661651E-02  6.1678444E-01  2.1006043E-11  0.0000000E+00  9.4300004E-03  1.9510001E-02 -1.7000000E-13  3.6499975E-13  2.1344813E-11  1.3000634E+00  2.0336624E+00  1.3192537E-01  1 "K4             "
  2.0014000E-01  2.2179000E+00  0.0000000E+00  2.2213000E+00  3.1600000E-02  9.7460004E-02  1.1316000E-01  2.4360001E-02  4.5240132E-01  2.8972468E+02  1.7000000E-13  3.1600000E-02  2.2213000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3078071E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.0661159E-03  2.0014000E-01  0.0000000E+00  3.5500000E-13  4.4707443E-02  1.9143441E+00  1.4536942E-10  0.0000000E+00  1.1316000E-01  2.4360001E-02 -1.7000000E-13  3.6499975E-13  1.4771400E-10  1.5870803E+00  3.8908580E+00  3.3078073E-01  1 "K4             "
  0.0000000E+00  4.1330000E+00  0.0000000E+00  2.5108000E+00  0.0000000E+00  9.2190004E-02  8.6880003E-02  3.2260001E-02  5.3762922E-01  2.9323190E+02  1.7000000E-13  0.0000000E+00  2.5107758E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1289425E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.7702731E-02  2.3000000E-13  0.0000000E+00  0.0000000E+00  2.5968186E-01  3.6054364E+00  2.3775323E-05  0.0000000E+00  8.6880003E-02  3.2260001E-02 -1.7000000E-13  0.0000000E+00  2.4158796E-05  5.4097638E+00  9.4317486E+00  3.1289427E-01  0 "K4             "
  0.0000000E+00  7.5720000E-01  0.0000000E+00  4.7080000E-01  2.2800000E-02  1.2825000E-01  4.9660002E-02  2.5080001E-02  4.0985507E-01  2.8461412E+02  1.7000000E-13  2.2800000E-02  4.7080000E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.3528244E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2353744E-03  2.3000000E-13  0.0000000E+00  3.5500000E-13  3.9717717E-03  4.3522964E-01  1.5985032E-11  0.0000000E+00  4.9660002E-02  2.5080001E-02 -1.7000000E-13  3.6499975E-13  1.6242907E-11  3.9974849E-01  9.1492528E-01  4.3528246E-01  1 "K4             "
  0.0000000E+00  1.7331000E+00  0.0000000E+00  1.8587000E+00  7.1000000E-03  1.0801000E-01  5.3120002E-02  2.4780001E-02  4.3101257E-01  2.8687401E+02  1.7000000E-13  7.1000000E-03  1.8587000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6658757E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2469099E-02  2.3000000E-13  0.0000000E+00  3.5500000E-13  8.4095563E-02  1.3691727E+00  5.0107910E-10  0.0000000E+00  5.3120002E-02  2.4780001E-02 -1.7000000E-13  3.6499975E-13  5.0916108E-10  1.5994153E+00  3.1430527E+00  3.6658759E-01  1 "K4             "
  0.0000000E+00  1.1554000E+00  0.0000000E+00  9.8170000E-01  9.9000000E-03  4.9490002E-02  3.6050001E-02  2.2050001E-02  6.3451632E-01  2.8643149E+02  1.7000000E-13  9.9000000E-03  9.8170000E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6796981E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.7080710E-03  2.3000000E-13  0.0000000E+00  3.5500000E-13  8.5367955E-02  9.3763903E-01  1.1408208E-10  0.0000000E+00  3.6050001E-02  2.2050001E-02 -1.7000000E-13  3.6499975E-13  1.1592211E-10  1.7030110E+00  2.7928261E+00  1.6796981E-01  1 "K4             "
  1.5909000E-01  2.0582000E+00  0.0000000E+00  7.8760000E-01  9.1000000E-03  5.6490002E-02  4.5440002E-02  1.9800001E-02  4.8120239E-01  2.8960727E+02  1.7000000E-13  9.1000000E-03  7.8760000E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.9172791E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0845669E-02  1.5909000E-01  0.0000000E+00  3.5500000E-13  9.2264778E-02  1.8073255E+00  1.8516970E-10  0.0000000E+00  4.5440002E-02  1.9800001E-02 -1.7000000E-13  3.6499975E-13  1.8815633E-10  1.8775500E+00  4.0123159E+00  1.9172792E-01  1 "K4             "
  6.2620000E-02  1.8303000E+00  0.0000000E+00  6.5560000E-01  1.7800000E-02  2.0290001E-02  2.5340001E-02  0.0000000E+00  6.8336987E-01  2.8861560E+02  1.7000000E-13  1.7800000E-02  6.5560000E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.8864566E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6915342E-02  6.2620000E-02  0.0000000E+00  3.5500000E-13  2.0308675E-01  1.5573407E+00  4.9352215E-11  0.0000000E+00  2.5340001E-02  2.4300000E-13 -1.7000000E-13  3.6499975E-13  5.0148263E-11  3.1875825E+00  5.0528853E+00  6.8864569E-02  1 "K4             "
  3.4490000E-02  1.0172000E+00  0.0000000E+00  3.3980000E-01  9.2000000E-03  3.2560001E-02  1.2760000E-02  0.0000000E+00  6.5896765E-01  2.9023496E+02  1.7000000E-13  9.2000000E-03  3.3980000E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1050913E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.7471087E-03  3.4490000E-02  0.0000000E+00  3.5500000E-13  9.6517910E-02  8.3053600E-01  5.1898975E-11  0.0000000E+00  1.2760000E-02  2.4300000E-13 -1.7000000E-13  3.6499975E-13  5.2736060E-11  1.5927265E+00  2.5757775E+00  1.1050914E-01  1 "K4             "
